link,title,review,price,installment,cluster,date
https://www.magazineluiza.com.br/kit-2-tabua-cortar-35-30cm-petisco-madeira-ralador-e-luvas-moveis-c-e-123-util/p/fe4e4dk389/ud/tbpc/,Kit 2 Tabua Cortar 35/30cm Petisco Madeira + Ralador e Luvas,,123.11,"{'total_amount': 139.9, 'amount_per_installment': 34.98}",Kit 2 Tabua Cortar 35/30cm Petisco Madeira + Ralador e Luvas,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-5-tabuas-petisco-40cm-frios-hamburguer-mesa-posta-aperitivo-brasa-store/p/kb9eacf5e1/ud/tbpc/,Kit 5 Tábuas Petisco 40cm Frios Hambúrguer Mesa Posta Aperitivo,,223.97,"{'total_amount': 223.97, 'amount_per_installment': 55.99}",Kit 5 Tábuas Petisco 20cm Frios Hambúrguer Mesa Posta Aperitivo,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-8-tabuas-petisco-30cm-frios-hamburguer-mesa-posta-aperitivo-brasa-store/p/hd7809c298/ud/tbpc/,Kit 8 Tábuas Petisco 30cm Frios Hambúrguer Mesa Posta Aperitivo,,215.76,"{'total_amount': 215.76, 'amount_per_installment': 53.94}",Kit 8 Tábuas Petisco 30cm Frios Hambúrguer Mesa Posta Aperitivo,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-6-tabuas-petisco-35cm-frios-hamburguer-mesa-posta-aperitivo-brasa-store/p/ae3598e2jk/ud/tbpc/,Kit 6 Tábuas Petisco 35cm Frios Hambúrguer Mesa Posta Aperitivo,,225.66,"{'total_amount': 225.66, 'amount_per_installment': 45.13}",Kit 10 Tábuas Petisco 35cm Frios Hambúrguer Mesa Posta Aperitivo,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-6-tabuas-petisco-35cm-frios-hamburguer-mesa-posta-aperitivo-brasa-store/p/gdej280b8a/ud/tbpc/,Kit 6 Tábuas Petisco 35cm Frios Hambúrguer Mesa Posta Aperitivo,,209.99,"{'total_amount': 209.99, 'amount_per_installment': 52.5}",Kit 10 Tábuas Petisco 35cm Frios Hambúrguer Mesa Posta Aperitivo,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-5-tabuas-petisco-40cm-frios-hamburguer-mesa-posta-aperitivo-brasa-store/p/kj7k47ghd6/ud/tbpc/,Kit 5 Tábuas Petisco 40cm Frios Hambúrguer Mesa Posta Aperitivo,,240.68,"{'total_amount': 240.68, 'amount_per_installment': 48.14}",Kit 5 Tábuas Petisco 20cm Frios Hambúrguer Mesa Posta Aperitivo,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-8-tabuas-petisco-35cm-frios-hamburguer-mesa-posta-aperitivo-brasa-store/p/jgga85d859/ud/tbpc/,Kit 8 Tábuas Petisco 35cm Frios Hambúrguer Mesa Posta Aperitivo,,259.82,"{'total_amount': 259.82, 'amount_per_installment': 51.96}",Kit 8 Tábuas Petisco 30cm Frios Hambúrguer Mesa Posta Aperitivo,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/acessorios-petisco-2-tabua-madeira-35-30cm-ralador-e-luvas-moveis-c-e-123-util/p/jck51j3eg7/ud/tbpc/,Acessórios Petisco 2 Tabua Madeira 35/30cm + Ralador e Luvas,,123.11,"{'total_amount': 139.9, 'amount_per_installment': 34.98}",Acessórios Petisco 2 Tabua Madeira 35/30cm + Ralador e Luvas,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-10-tabuas-petisco-35cm-frios-hamburguer-mesa-posta-aperitivo-brasa-store/p/aekgh1k6ef/ud/tbpc/,Kit 10 Tábuas Petisco 35cm Frios Hambúrguer Mesa Posta Aperitivo,,309.65,"{'total_amount': 309.65, 'amount_per_installment': 51.61}",Kit 10 Tábuas Petisco 30x15 Frios Hambúrguer Mesa Posta Aperitivo,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-2-tabua-cortar-35-30cm-petisco-madeira-ralador-e-luvas-moveis-c-e-123-util/p/ba4ga4e65h/ud/tbpc/,Kit 2 Tabua Cortar 35/30cm Petisco Madeira + Ralador e Luvas,,123.11,"{'total_amount': 139.9, 'amount_per_installment': 34.98}",Kit 2 Tabua Cortar 35/30cm Petisco Madeira + Ralador e Luvas,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-2-tabuas-frios-35-e-30cm-cortes-para-queijos-e-petiscos-moveis-c/p/bb13h6ee5j/ud/tbpc/,Kit 2 Tabuas Frios 35 e 30cm Cortes Para Queijos e Petiscos,,64.15,"{'total_amount': 72.9, 'amount_per_installment': 36.45}",Kit 2 Tabuas Frios 35 e 30cm Cortes Para Queijos e Petiscos,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/10-tabua-para-servir-hamburguer-lanche-petisco-churrasco-le-requena/p/gek3e60c6k/ud/otud/,10 Tábua Para Servir Hamburguer Lanche Petisco Churrasco,,333.7,"{'total_amount': 379.21, 'amount_per_installment': 47.4}",10 Tábua Para Servir Hamburguer Lanche Petisco Churrasco,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-oval-com-chapa-para-churrasco-e-petiscos-ms-madeiras/p/cb4ed51a8j/ud/tbpc/,Tábua Oval Com Chapa Para Churrasco E Petiscos Ms Madeiras,,201.19,"{'total_amount': 228.62, 'amount_per_installment': 45.72}",Tábua Oval Com Chapa Para Churrasco E Petiscos Ms Madeiras,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-2-tabua-carne-e-frios-42-30cm-petisco-ralador-e-luva-moveis-c-e-123-util/p/fe41g9dj29/ud/tbpc/,Kit 2 Tabua Carne e Frios 42/30cm Petisco + Ralador e Luva,,130.15,"{'total_amount': 147.9, 'amount_per_installment': 36.98}",Kit 2 Tabua Carne e Frios 42/30cm Petisco + Ralador e Luva,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-2-tabua-carne-e-frios-42-30cm-petisco-ralador-e-luva-moveis-c-e-123-util/p/ka2c22ef58/ud/tbpc/,Kit 2 Tabua Carne e Frios 42/30cm Petisco + Ralador e Luva,,130.15,"{'total_amount': 147.9, 'amount_per_installment': 36.98}",Kit 2 Tabua Carne e Frios 42/30cm Petisco + Ralador e Luva,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-2-tabua-carne-e-frios-42-30cm-petisco-ralador-e-luva-moveis-c-e-123-util/p/fh50885ceb/ud/tbpc/,Kit 2 Tabua Carne e Frios 42/30cm Petisco + Ralador e Luva,,131.91,"{'total_amount': 149.9, 'amount_per_installment': 37.48}",Kit 2 Tabua Carne e Frios 42/30cm Petisco + Ralador e Luva,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/conj-de-tabua-de-mad-teca-circular-com-alca-e-pote-de-porcelana-p-petiscos-natural-2-pc-tramontina/p/fh46db3h18/ud/tbpc/,Conj de tabua de mad teca circular com alca e pote de porcelana p petiscos natural 2 pc tramontina,,142.57,"{'total_amount': 142.57, 'amount_per_installment': 47.52}",Conj de tabua de mad teca circular com alca e pote de porcelana p petiscos natural 2 pc tramontina,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-de-bambu-com-base-giratoria-360-para-petiscos-32cm-clink/p/af87dajc11/ud/udas/,Tabua De Bambu Com Base Giratória 360 Para Petiscos 32cm,5.0,73.86,"{'total_amount': 73.86, 'amount_per_installment': 36.93}",Tabua De Bambu Com Base Giratória 360 Para Petiscos 32cm,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-para-frios-e-petiscos-madeira-pinus-coracao-mesa-posta-carmisini/p/dd3b96gae8/ud/tbpc/,Tábua para Frios e Petiscos Madeira Pinus Coração Mesa Posta,,48.36,,Tábua para Frios e Petiscos Madeira Pinus Coração Mesa Posta,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-giratoria-32cm-em-bambu-para-frios-queijos-e-petiscos-clink/p/jcd744b8dd/ud/udas/,Tábua Giratória 32cm em Bambu para Frios Queijos e Petiscos,,69.9,"{'total_amount': 69.9, 'amount_per_installment': 34.95}",Tábua Giratória 32cm em Bambu para Frios Queijos e Petiscos,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-de-frios-e-petiscos-em-madeira-pinus-retangular-coracao-avulsa-expresso-da-madeira/p/abb69b62fk/ud/otud/,Tabua de Frios e Petiscos em Madeira Pinus Retangular Coração Avulsa,,29.98,,Tabua de Frios e Petiscos em Madeira Pinus Retangular Coração Avulsa,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-carne-para-churrasco-corte-frios-e-petisco-em-madeira-oficina-do-churrasco/p/aedkjfef42/ud/tbpc/,Tabua Carne Para Churrasco Corte Frios E Petisco Em Madeira,,43.9,,Tabua Carne Para Churrasco Corte Frios E Petisco Em Madeira,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/petisqueira-madeira-frios-petiscos-queijos-churrasco-cozinha-top-house/p/eb99khccg5/ud/tbpc/,Petisqueira Madeira Frios Petiscos Queijos Churrasco Cozinha,,37.07,,Petisqueira Madeira Frios Petiscos Queijos Churrasco Cozinha,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-3-gamelas-artesanais-petisco-picados-churrasco-frutas-decoracao-madeira-macica-rustica-pp-artesanal/p/ek5afb3g30/ud/tbpc/,Kit 3 Gamelas Artesanais Petisco Picados Churrasco Frutas Decoração Madeira Maciça Rústica PP,4.8,219.0,"{'total_amount': 219.0, 'amount_per_installment': 54.75}",Kit 3 Gamelas Artesanais Petisco Picados Churrasco Frutas Decoração Madeira Maciça Rústica PP,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-de-corte-em-bambu-carne-frios-legumes-petiscos-36cm-life-home/p/gbda9b36f6/ud/tbpc/,Tábua De Corte Em Bambu Carne Frios Legumes Petiscos 36cm,,55.71,,Tábua De Corte Em Bambu Carne Frios Legumes Petiscos 36cm,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-tabua-coracao-com-acessorios-para-queijos-frios-e-petiscos-casita/p/eb929hb444/ud/otud/,Kit Tábua Coração Com Acessórios Para Queijos Frios e Petiscos,,48.59,,Kit Tábua Coração Com Acessórios Para Queijos Frios e Petiscos,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-acabamento-madeira-natural-para-petiscos-10-unidades-debiasi/p/gdeeb30018/ud/otud/,Tábua Acabamento Madeira Natural Para Petiscos 10 Unidades,5.0,300.0,"{'total_amount': 300.0, 'amount_per_installment': 30.0}",Tábua Acabamento Madeira Natural Para Petiscos 10 Unidades,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-de-frios-petisqueira-de-madeira-queijo-petiscos-facas-says-decor/p/chdbg7fjk2/ud/tbpc/,Tábua de Frios Petisqueira de Madeira Queijo Petiscos Facas,,89.9,,Tábua de Frios Petisqueira de Madeira Queijo Petiscos Facas,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-personalizada-chique-frios-petiscos-com-garfinhos-debiasi/p/hhceckk32k/ud/tbpc/,Tábua personalizada chique frios petiscos com garfinhos,,34.41,,Tábua personalizada chique frios petiscos com garfinhos,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-de-petisco-porcao-de-frios-ou-queijos-de-luxo-5-pecas-zz/p/fc13acg9ge/ud/udas/,Tábua De Petisco Porção De Frios Ou Queijos De Luxo 5 Peças,,65.99,"{'total_amount': 65.99, 'amount_per_installment': 33.0}",Tábua De Petisco Porção De Frios Ou Queijos De Luxo 5 Peças,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-de-corte-bambu-redonda-churrasco-legumes-frios-petisco-life-home/p/kd9443195j/ud/tbpc/,Tábua De Corte Bambu Redonda Churrasco Legumes Frios Petisco,,58.5,,Tábua De Corte Bambu Redonda Churrasco Legumes Frios Petisco,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-para-frios-e-petiscos-madeira-pinus-coracao-mesa-posta-carmisini/p/hk7gh1g8h2/ud/tbpc/,Tábua para Frios e Petiscos Madeira Pinus Coração Mesa Posta,,44.99,,Tábua para Frios e Petiscos Madeira Pinus Coração Mesa Posta,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-3411039753-lavadora-de-roupas-electrolux-17kg-premium-care-11-programas-_JM#polycard_client=recommendations_pdp-v2p&reco_backend=ranker_retrieval_system_vpp_v2p&reco_model=ranker_entity_v2&reco_client=pdp-v2p&reco_item_pos=13&reco_backend_type=low_level&reco_id=91802f1e-b897-4715-90e8-a39f30605e7d,Lavadora De Roupas Electrolux 17kg Premium Care 11 Programas,4.9,2520.71,"{'total_amount': 220.9, 'amount_per_installment': 220.9}",Lavadora De Roupas Electrolux 17kg Premium Care 11 Programas,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-5-tabuas-petisco-20cm-frios-hamburguer-mesa-posta-aperitivo-brasa-store/p/gjd8a934j0/ud/peti/,Kit 5 Tábuas Petisco 20cm Frios Hambúrguer Mesa Posta Aperitivo,,66.78,,Kit 5 Tábuas Petisco 20cm Frios Hambúrguer Mesa Posta Aperitivo,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-6-mini-garfos-de-bambu-petiscos-queijo-tabua-de-frios-oikos/p/bhg48hcj69/ud/gapt/,Kit 6 Mini Garfos de Bambu Petiscos Queijo Tábua de Frios,,39.9,,Kit 6 Mini Garfos de Bambu Petiscos Queijo Tábua de Frios,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-6-tabuas-petisco-20cm-frios-hamburguer-mesa-posta-aperitivo-brasa-store/p/ej45c4e6he/ud/udas/,Kit 6 Tábuas Petisco 20cm Frios Hambúrguer Mesa Posta Aperitivo,,117.68,"{'total_amount': 117.68, 'amount_per_installment': 58.84}",Kit 5 Tábuas Petisco 20cm Frios Hambúrguer Mesa Posta Aperitivo,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-5-tabua-retangular-coracao-para-carne-e-petisco-m-18x32cm-madeira-pinus-atacadao-do-artesanato-mdf/p/dj22a0b6jj/am/mdfp/,Kit 5 Tabua Retangular Coração para Carne e Petisco M 18x32cm Madeira Pinus,,197.14,"{'total_amount': 197.14, 'amount_per_installment': 32.86}",Kit 5 Tabua Retangular Coração para Carne e Petisco M 18x32cm Madeira Pinus,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-6-garfo-p-petisco-mini-inox-p-queijo-tabua-frios-yazi/p/gj0b7d39g7/ud/cjqj/,Kit 6 Garfo P/ Petisco Mini Inox P/ Queijo Tábua Frios Yazi,,24.99,,Kit 6 Garfo P/ Petisco Mini Inox P/ Queijo Tábua Frios Yazi,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-de-servir-petiscos-natal-bandeja-aperitivos-carmisini/p/gj036d3c2b/ud/peti/,Tábua De Servir Petiscos Natal Bandeja Aperitivos,,78.0,"{'total_amount': 78.0, 'amount_per_installment': 39.0}",Tábua De Servir Petiscos Natal Bandeja Aperitivos,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-24-un-mini-garfinhos-p-petisco-inox-p-tabua-de-frios-unygift/p/fa3j0c50fc/ud/gapt/,Kit 24 un mini garfinhos p/ petisco inox p/ tábua de frios,,55.8,,Kit 24 un mini garfinhos p/ petisco inox p/ tábua de frios,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-petisqueira-madeira-frios-petiscos-frutas-fondue-luxo-carmisini/p/dhej87273a/ud/peti/,Tábua Petisqueira Madeira Frios Petiscos Frutas Fondue Luxo,5.0,52.0,,Tábua Petisqueira Madeira Frios Petiscos Frutas Fondue Luxo,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/petisqueira-kit-tabua-para-molhos-e-petiscos-porcelana-branca-m-a-s/p/cgc35dkcc9/ud/peti/,Petisqueira - Kit Tábua para Molhos e Petiscos - Porcelana Branca,,59.42,,Petisqueira - Kit Tábua para Molhos e Petiscos - Porcelana Branca,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/jogo-tabua-petisco-molheira-3-potinhos-porta-guardanapos-coracao-madeira-ame-decor-casa-e-jardim/p/ch41967c1d/ud/peti/,Jogo Tabua Petisco Molheira 3 potinhos + porta guardanapos Coração Madeira,,55.72,,Jogo Tabua Petisco Molheira 3 potinhos + porta guardanapos Coração Madeira,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-6-tabuas-petisco-30cm-frios-hamburguer-mesa-posta-aperitivo-brasa-store/p/kd1362b8f8/ud/udas/,Kit 6 Tábuas Petisco 30cm Frios Hambúrguer Mesa Posta Aperitivo,,175.47,"{'total_amount': 175.47, 'amount_per_installment': 58.49}",Kit 8 Tábuas Petisco 30cm Frios Hambúrguer Mesa Posta Aperitivo,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/petisqueira-5-divisorias-bambu-tabua-frios-bandeja-petiscos-kade/p/aef4hb1aaa/ud/peti/,Petisqueira 5 Divisórias Bambu Tábua Frios Bandeja Petiscos,,48.9,,Petisqueira 5 Divisórias Bambu Tábua Frios Bandeja Petiscos,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-2-tabua-frios-35-30cm-petisco-madeira-ralador-fatiador-moveis-c-e-123-util/p/ej135808g3/ud/pofr/,Kit 2 Tabua Frios 35/30cm Petisco Madeira + Ralador Fatiador,,67.67,"{'total_amount': 76.9, 'amount_per_installment': 38.45}",Kit 2 Tabua Frios 35/30cm Petisco Madeira + Ralador Fatiador,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-petiscos-tabua-lyor-e-bowls-borda-bambu-scalla/p/eb7fbga0da/ud/peti/,Kit Petiscos Tábua Lyor e Bowls Borda Bambu Scalla,,159.3,"{'total_amount': 159.3, 'amount_per_installment': 53.1}",Kit Petiscos Tábua Lyor e Bowls Borda Bambu Scalla,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/petisqueira-tabua-de-bambu-travessa-de-petisco-22-cm-2968-amigold/p/ce351d48bg/ud/peti/,Petisqueira Tábua de Bambú Travessa de Petisco 22 cm 2968,,45.82,,Petisqueira Tábua de Bambú Travessa de Petisco 22 cm 2968,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-petisqueira-bandeja-de-bambu-redonda-frios-petiscos-mori/p/cj3ck7ec4f/ud/peti/,Tábua Petisqueira Bandeja de bambu Redonda Frios Petiscos,,43.92,,Tábua Petisqueira Bandeja de bambu Redonda Frios Petiscos,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/petisqueira-5-divisorias-tabua-para-frios-e-petiscos-ramekim-porcelana-150ml-ame-decor-casa-e-jardim/p/bh42f8ab57/ud/peti/,Petisqueira 5 Divisórias Tábua Para Frios E Petiscos Ramekim Porcelana 150ml,,115.63,"{'total_amount': 125.69, 'amount_per_installment': 62.85}",Petisqueira 5 Divisórias Tábua Para Frios E Petiscos Ramekim Porcelana 150ml,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-de-frios-petisqueira-porcelana-cabo-bambu-petiscos-grande-porcao-aperitivos-queijos-wolff/p/acg58g15b3/ud/peti/,Tabua de Frios Petisqueira Porcelana Cabo Bambu Petiscos Grande Porção Aperitivos Queijos,,228.71,"{'total_amount': 259.9, 'amount_per_installment': 51.98}",Tabua de Frios Petisqueira Porcelana Cabo Bambu Petiscos Grande Porção Aperitivos Queijos,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/petisqueira-de-bambu-tabua-de-petiscos-frios-churrasco-6-divisorias-kit-3-pcs-l-amour-home-store/p/df2gb719fg/ud/peti/,Petisqueira de Bambu Tábua de Petiscos Frios Churrasco 6 Divisórias Kit 3 Pçs,,65.0,,Petisqueira de Bambu Tábua de Petiscos Frios Churrasco 6 Divisórias Kit 3 Pçs,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-4825778542-maquina-de-lavar-13kgmideawaveagitatorbranca-_JM#polycard_client=recommendations_pdp-v2p&reco_backend=ranker_retrieval_system_vpp_v2p&reco_model=ranker_entity_v2&reco_client=pdp-v2p&reco_item_pos=12&reco_backend_type=low_level&reco_id=91802f1e-b897-4715-90e8-a39f30605e7d,Máquina De Lavar 13kg midea wave agitator branca,5.0,2449.0,,Máquina De Lavar 13kg midea wave agitator branca,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/bandeja-bambu-redonda-cozinha-petisqueiras-tabua-petiscos-arn/p/bja4f079cf/ud/band/,Bandeja Bambu Redonda Cozinha Petisqueiras Tábua Petiscos,,35.91,,Bandeja Bambu Redonda Cozinha Petisqueiras Tábua Petiscos,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-mini-tabua-de-queijo-e-espatula-c-serrilha-para-petisco-hum/p/bfg564k561/pe/otpe/,Kit mini tabua de queijo e espatula c serrilha para petisco,,96.92,"{'total_amount': 110.14, 'amount_per_installment': 36.71}",Kit mini tabua de queijo e espatula c serrilha para petisco,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/petisqueira-de-bambu-com-4-divisorias-bandeja-retangular-tabua-de-servir-alimentos-petiscos-amigold/p/kfa1h43g7d/ud/peti/,Petisqueira de Bambu Com 4 Divisórias Bandeja Retangular Tabua de Servir Alimentos Petiscos,,29.0,,Petisqueira de Bambu Com 4 Divisórias Bandeja Retangular Tabua de Servir Alimentos Petiscos,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-petisqueira-com-12-garfinhos-tabua-petisco-frios-queijo-hm/p/jkfchfg900/ud/peti/,Kit Petisqueira Com 12 Garfinhos Tabua Petisco Frios Queijo,,64.79,"{'total_amount': 71.99, 'amount_per_installment': 36.0}",Kit Petisqueira Com 12 Garfinhos Tabua Petisco Frios Queijo,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/centro-de-mesa-giratorio-vidro-tabua-de-frios-petiscos-doces-pgb/p/bk8f5c9hbe/ud/ceme/,Centro De Mesa Giratório Vidro Tábua De Frios Petiscos Doces,,169.9,"{'total_amount': 169.9, 'amount_per_installment': 33.98}",Centro De Mesa Giratório Vidro Tábua De Frios Petiscos Doces,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-de-petiscos-coracao-mesa-posta-fondue-aperitivos-luxo-carmisini/p/bd42c2kb7h/ud/peti/,Tábua de Petiscos Coração Mesa Posta Fondue Aperitivos Luxo,,54.0,,Tábua de Petiscos Coração Mesa Posta Fondue Aperitivos Luxo,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-petiscos-tabua-lyor-e-bowls-borda-bambu-scalla/p/dbd1d4070f/ud/peti/,Kit Petiscos Tábua Lyor e Bowls Borda Bambu Scalla,,159.3,"{'total_amount': 159.3, 'amount_per_installment': 53.1}",Kit Petiscos Tábua Lyor e Bowls Borda Bambu Scalla,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/jogo-churrasco-e-petiscos-tabua-42-35-30cm-e-jogo-2-talheres-moveis-c/p/fkea7gk5ff/ud/cjqj/,Jogo Churrasco e Petiscos Tabua 42 35 30cm e Jogo 2 Talheres,,114.31,"{'total_amount': 129.9, 'amount_per_installment': 32.48}",Jogo Churrasco e Petiscos Tabua 42 35 30cm e Jogo 2 Talheres,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/3-tabuas-petisqueiras-de-madeira-retangular-com-porta-molhos-180ml-para-porcoes-petiscos-casa-da-teca/p/edb335fkhf/ud/peti/,3 Tábuas Petisqueiras De Madeira Retangular Com Porta Molhos 180ML Para Porções Petiscos,,78.99,,3 Tábuas Petisqueiras De Madeira Retangular Com Porta Molhos 180ML Para Porções Petiscos,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-24-un-garfos-petisco-mini-inox-p-queijo-tabua-de-frios-unygift/p/fa6c53b4d8/ud/gapt/,Kit 24 un garfos petisco mini inox p/ queijo tábua de frios,,55.9,,Kit 24 un garfos petisco mini inox p/ queijo tábua de frios,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/conj-de-tabua-de-mad-teca-circular-com-alca-e-pote-de-porcelana-p-petiscos-natural-2-pc-tramontina/p/fg28dkab6g/ud/poud/,Conj de tabua de mad teca circular com alca e pote de porcelana p petiscos natural 2 pc tramontina,,142.57,"{'total_amount': 142.57, 'amount_per_installment': 47.52}",Conj de tabua de mad teca circular com alca e pote de porcelana p petiscos natural 2 pc tramontina,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/caneca-260ml-com-tabua-para-petisco-e-biscoitos-carisma/p/jb6g8c2gf8/ud/canc/,Caneca 260ml com Tabua para Petisco e Biscoitos,,79.97,,Caneca 260ml com Tabua para Petisco e Biscoitos,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-de-petiscos-petisqueira-pequena-mesa-posta-natal-1un-wincy-natal/p/hbg13fj4k4/na/bddn/,Tábua de Petiscos Petisqueira Pequena Mesa Posta Natal 1un,,32.39,,Tábua de Petiscos Petisqueira Pequena Mesa Posta Natal 1un,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/petisqueira-em-marmore-e-madeira-4-pecas-marmore-branco-oxford-porcelanas-petiscos-entradas-tabua-com-potes/p/gfgjc5k07d/ud/peti/,Petisqueira em Mármore e Madeira 4 Peças Mármore Branco Oxford Porcelanas Petiscos Entradas Tábua com Potes,5.0,485.99,"{'total_amount': 485.99, 'amount_per_installment': 48.6}",Petisqueira em Mármore e Madeira 4 Peças Mármore Branco Oxford Porcelanas Petiscos Entradas Tábua com Potes,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/2un-petisqueira-4-divisoes-tabua-frios-petiscos-mdf-quadrado-clink/p/ja22bd7871/ud/peti/,2un Petisqueira 4 divisões tábua frios petiscos mdf quadrado,,68.9,"{'total_amount': 68.9, 'amount_per_installment': 34.45}",2un Petisqueira 4 divisões tábua frios petiscos mdf quadrado,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/petisqueira-de-pedra-tabua-petiscos-carnes-queijos-frutas-5-divisoes-pedrarte-de-minas/p/hh58f21bdh/ud/peti/,Petisqueira de Pedra Tábua Petiscos Carnes Queijos Frutas 5 divisões,,129.99,"{'total_amount': 129.99, 'amount_per_installment': 32.5}",Petisqueira de Pedra Tábua Petiscos Carnes Queijos Frutas 5 divisões,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/jogo-para-queijo-em-bambu-30cm-3-pecas-petisco-vinho-tabua-etilux/p/da088d9c9f/ud/cjqj/,Jogo para Queijo em Bambu 30cm 3 Peças Petisco Vinho Tábua,,120.6,"{'total_amount': 134.0, 'amount_per_installment': 67.0}",Jogo para Queijo em Bambu 30cm 3 Peças Petisco Vinho Tábua,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/acessorios-para-petisco-tabua-frios-30cm-com-1-ralador-inox-moveis-c-e-123-util/p/hh674c8k9k/ud/pofr/,Acessórios Para Petisco Tabua Frios 30cm Com 1 Ralador Inox,,42.15,,Acessórios Para Petisco Tabua Frios 30cm Com 1 Ralador Inox,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/petisqueira-tabua-de-frios-gamela-de-coracao-para-petiscos-porcoes-de-madeira-pinus-casa-da-teca/p/dkcce4j57d/ud/peti/,Petisqueira Tábua De Frios Gamela De Coração Para Petiscos Porções De Madeira Pinus,,30.5,,Petisqueira Tábua De Frios Gamela De Coração Para Petiscos Porções De Madeira Pinus,2024-11-25T22:03:51.093240
